Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1202,4,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1203,50,Medium,48,6,12,7,1,5,0.875,0.5833333333333334,0.7000000000000001,0.51,False
T1204,150,Head,131,19,37,25,3,12,0.8928571428571429,0.6756756756756757,0.7692307692307693,0.46,True
T1205,23,Medium,48,3,6,1,0,5,1.0,0.16666666666666666,0.2857142857142857,0.46,True
T1207,6,Tail,48,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.46,True
T1210,18,Tail,48,2,5,0,0,5,0.0,0.0,0.0,0.46,True
T1211,5,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1212,4,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1213,19,Tail,48,2,5,3,1,2,0.75,0.6,0.6666666666666665,0.46,True
T1216,11,Tail,48,1,3,0,0,3,0.0,0.0,0.0,0.46,True
T1217,9,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1218,190,Head,166,24,47,22,5,25,0.8148148148148148,0.46808510638297873,0.5945945945945945,0.46,True
T1219,20,Medium,48,3,5,0,0,5,0.0,0.0,0.0,0.46,True
T1220,12,Tail,48,2,3,0,0,3,0.0,0.0,0.0,0.46,True
T1221,15,Tail,48,2,4,0,1,4,0.0,0.0,0.0,0.46,True
T1222,29,Medium,48,4,7,1,2,6,0.3333333333333333,0.14285714285714285,0.2,0.46,True
T1480,27,Medium,48,3,7,0,1,7,0.0,0.0,0.0,0.46,True
T1482,12,Tail,48,2,3,0,0,3,0.0,0.0,0.0,0.46,True
T1484,24,Medium,48,3,6,0,0,6,0.0,0.0,0.0,0.46,True
T1485,19,Tail,48,2,5,0,0,5,0.0,0.0,0.0,0.46,True
T1486,42,Medium,48,5,11,2,1,9,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.43,False
T1489,25,Medium,48,3,6,4,0,2,1.0,0.6666666666666666,0.8,0.46,True
T1490,22,Medium,48,3,6,3,0,3,1.0,0.5,0.6666666666666666,0.46,True
T1491,10,Tail,48,1,3,0,0,3,0.0,0.0,0.0,0.46,True
